year,country,quarter,education_expenditure.total_gdp_percentage,education_expenditure.per_student_primary,education_expenditure.per_student_secondary,education_expenditure.per_student_tertiary,education_expenditure.research_development,education_expenditure.infrastructure_investment,education_expenditure.teacher_training_budget,education_expenditure.digital_resources_budget,education_expenditure.special_education_funding,education_participation.enrollment_rate_primary,education_participation.enrollment_rate_secondary,education_participation.enrollment_rate_tertiary,education_participation.dropout_rate,education_participation.international_student_percentage,education_participation.special_needs_student_integration,education_participation.adult_education_participation,education_participation.vocational_training_enrollment,education_quality.teacher_qualification_index,education_quality.average_class_size,education_quality.teaching_hours_yearly,education_quality.digital_learning_percentage,education_quality.student_satisfaction_score,education_quality.graduate_employment_rate,education_quality.research_publication_index,education_quality.international_ranking_score,education_resources.student_teacher_ratio_primary,education_resources.student_teacher_ratio_secondary,education_resources.teacher_salary_index,education_resources.digital_resources_investment,education_resources.classroom_technology_level,education_resources.library_resources_per_student,education_resources.laboratory_equipment_index,education_resources.sports_facilities_rating,last_updated,education_expenditure.total_gdp_percentage_normalized,education_expenditure.per_student_primary_normalized,education_expenditure.per_student_secondary_normalized,education_expenditure.per_student_tertiary_normalized,education_expenditure.research_development_normalized,education_resources.student_teacher_ratio_primary_normalized,education_resources.student_teacher_ratio_secondary_normalized,education_resources.teacher_salary_index_normalized,education_resources.digital_resources_investment_normalized,education_participation.enrollment_rate_primary_normalized,education_participation.enrollment_rate_secondary_normalized,education_participation.enrollment_rate_tertiary_normalized,education_participation.dropout_rate_normalized,education_quality.teacher_qualification_index_normalized,education_quality.average_class_size_normalized,education_quality.teaching_hours_yearly_normalized,education_quality.digital_learning_percentage_normalized,time_period,total_investment_per_student,overall_quality_score
2021,DE,Q4,5.26,8644,8020,12360,1.55,810,354,763,412,97.8,97.0,62.8,8.0,5.2,70.0,32.0,37.1,0.76,23,869,56,4.3,81.4,1.27,74,15.8,10.1,131,513,3.5,25,0.84,3.8,2024-12-14 14:21:57.608000,0.41999999999999993,0.548,0.005001250312578144,0.4723557692307692,0.03333333333333336,0.4750000000000001,0.019999999999999928,0.62,0.026,0.2666666666666657,0.875,0.5119999999999999,0.3,0.2400000000000002,0.5,0.345,0.8666666666666667,2021-Q4,9674.666666666666,92.64013888888888
2021,GR,Q4,5.66,8150,8871,13113,2.72,1180,446,872,413,99.7,92.4,52.2,10.4,14.8,98.3,35.8,37.1,0.83,25,974,55,4.4,83.1,1.86,74,17.5,13.6,109,742,2.2,60,0.91,2.8,2024-12-14 14:21:57.608000,0.5533333333333333,0.38333333333333336,0.21780445111277819,0.6231971153846154,0.8133333333333335,0.6875,0.72,0.18,0.484,0.9000000000000009,0.3000000000000007,0.08800000000000012,0.54,0.52,0.7,0.87,0.8333333333333334,2021-Q4,10044.666666666666,101.75944444444441
2021,HU,Q4,5.14,8387,11905,11870,2.54,1105,507,920,696,99.3,95.0,52.5,9.2,8.7,76.5,12.9,45.8,0.79,25,936,44,3.3,68.7,1.97,71,14.5,13.3,144,572,2.6,87,0.9,1.2,2024-12-14 14:21:57.608000,0.3799999999999999,0.4623333333333333,0.9764941235308827,0.37419871794871795,0.6933333333333334,0.3125,0.6600000000000001,0.88,0.144,0.7666666666666657,0.625,0.1,0.41999999999999993,0.3600000000000003,0.7,0.68,0.4666666666666667,2021-Q4,10720.666666666666,96.08055555555556
2021,IE,Q4,6.3,8676,10813,13131,2.99,1365,278,753,608,98.3,95.0,74.1,8.7,13.8,82.8,32.2,47.8,0.84,22,946,52,4.5,69.7,1.09,94,17.4,11.7,105,835,3.5,28,0.63,3.9,2024-12-14 14:21:57.609000,0.7666666666666666,0.5586666666666666,0.703425856464116,0.6268028846153846,0.9933333333333335,0.6749999999999998,0.33999999999999986,0.1,0.67,0.4333333333333324,0.625,0.9639999999999997,0.36999999999999994,0.56,0.4,0.73,0.7333333333333333,2021-Q4,10873.333333333334,99.37944444444446
2021,IT,Q4,5.5,7782,8772,11504,1.99,1662,781,836,599,99.0,92.5,69.6,11.3,12.2,83.9,36.1,31.3,0.89,24,935,32,3.7,85.7,1.17,97,15.6,10.8,112,563,2.7,57,0.93,4.0,2024-12-14 14:21:57.609000,0.5,0.26066666666666666,0.19304826206551637,0.30088141025641024,0.32666666666666666,0.44999999999999996,0.16000000000000014,0.24,0.126,0.6666666666666666,0.3125,0.7839999999999998,0.6300000000000001,0.7600000000000002,0.6,0.675,0.06666666666666667,2021-Q4,9352.666666666666,98.46347222222221
2021,LV,Q4,5.96,8832,8443,14738,1.62,1940,345,863,949,99.1,90.7,72.1,14.6,17.9,94.1,24.5,31.9,0.77,23,813,54,4.0,71.4,1.57,62,19.9,10.8,147,912,4.6,66,0.89,3.1,2024-12-14 14:21:57.609000,0.6533333333333333,0.6106666666666667,0.1107776944236059,0.9487179487179487,0.08000000000000007,0.9874999999999998,0.16000000000000014,0.94,0.824,0.6999999999999981,0.08750000000000036,0.8839999999999998,0.96,0.28000000000000025,0.5,0.065,0.8,2021-Q4,10671.0,85.94875
2021,LT,Q4,6.63,8654,10503,13841,2.9,561,450,723,864,98.0,93.6,74.9,9.8,12.5,93.1,25.3,21.2,0.82,26,938,45,4.3,65.6,1.43,67,17.2,10.2,145,956,2.8,60,0.9,3.2,2024-12-14 14:21:57.609000,0.8766666666666666,0.5513333333333333,0.6259064766191548,0.7690304487179487,0.9333333333333332,0.6499999999999999,0.039999999999999855,0.9,0.912,0.3333333333333333,0.4499999999999993,0.9960000000000002,0.4800000000000001,0.48,0.8,0.69,0.5,2021-Q4,10999.333333333334,95.885
2021,LU,Q4,5.36,7346,10075,14459,2.92,735,640,786,1138,97.8,95.9,57.2,13.7,16.6,95.9,15.1,36.8,0.8,28,929,48,3.0,87.6,1.26,67,19.2,13.4,136,997,1.5,64,0.76,1.7,2024-12-14 14:21:57.609000,0.4533333333333334,0.11533333333333333,0.5188797199299825,0.8928285256410257,0.9466666666666667,0.8999999999999999,0.68,0.72,0.994,0.2666666666666657,0.7375000000000007,0.2880000000000001,0.8699999999999999,0.40000000000000036,1.0,0.645,0.6,2021-Q4,10626.666666666666,97.27541666666666
2021,MT,Q4,5.88,8973,9887,14213,2.21,1810,722,930,649,99.4,90.0,73.0,6.3,17.2,92.7,29.0,27.3,0.83,26,826,41,3.5,74.1,1.6,65,19.3,14.9,124,789,1.6,55,0.88,3.2,2024-12-14 14:21:57.610000,0.6266666666666666,0.6576666666666666,0.47186796699174793,0.8435496794871795,0.47333333333333333,0.9125000000000001,0.9800000000000001,0.48,0.578,0.8000000000000019,0.0,0.92,0.12999999999999998,0.52,0.8,0.13,0.36666666666666664,2021-Q4,11024.333333333334,86.6538888888889
2021,NL,Q4,4.72,9906,8685,12464,2.98,1344,770,669,405,97.7,93.2,57.6,6.8,8.2,74.7,22.3,23.1,0.72,21,919,59,4.7,94.1,0.69,94,16.9,14.1,124,758,2.3,48,0.78,4.6,2024-12-14 14:21:57.610000,0.2399999999999999,0.9686666666666667,0.17129282320580144,0.4931891025641026,0.9866666666666667,0.6124999999999998,0.82,0.48,0.516,0.23333333333333428,0.40000000000000036,0.30400000000000005,0.18,0.08000000000000007,0.3,0.595,0.9666666666666667,2021-Q4,10351.666666666666,99.59597222222222
2021,PL,Q4,4.21,9219,10363,10688,2.77,585,353,419,720,98.0,95.0,55.5,5.4,3.1,72.6,15.6,28.9,0.78,20,935,57,4.3,63.7,1.84,73,12.5,13.4,113,880,3.6,65,0.57,2.9,2024-12-14 14:21:57.610000,0.06999999999999999,0.7396666666666667,0.5908977244311078,0.1374198717948718,0.8466666666666667,0.0625,0.68,0.26,0.76,0.3333333333333333,0.625,0.22,0.040000000000000036,0.3200000000000003,0.2,0.675,0.9,2021-Q4,10090.0,96.47625
2021,PT,Q4,5.06,9948,11682,11989,2.62,1714,671,828,1034,97.9,92.8,53.0,11.2,17.6,75.5,24.9,24.0,0.7,24,868,46,4.5,92.4,1.26,95,14.7,12.5,140,647,1.8,43,0.94,4.4,2024-12-14 14:21:57.610000,0.3533333333333332,0.9826666666666667,0.9207301825456364,0.398036858974359,0.7466666666666667,0.3374999999999999,0.5,0.8,0.294,0.3000000000000019,0.34999999999999964,0.12,0.6199999999999999,0.0,0.6,0.34,0.5333333333333333,2021-Q4,11206.333333333334,94.44444444444444
2021,RO,Q4,6.43,7910,8135,12960,2.94,1167,633,436,661,99.4,90.7,51.3,11.3,7.3,88.5,24.1,33.2,0.86,19,999,40,4.0,68.6,1.85,56,20.0,10.1,138,887,4.1,69,0.82,2.4,2024-12-14 14:21:57.611000,0.8099999999999999,0.30333333333333334,0.03375843960990248,0.5925480769230769,0.96,1.0,0.019999999999999928,0.76,0.774,0.8000000000000019,0.08750000000000036,0.05199999999999989,0.6300000000000001,0.6400000000000001,0.1,0.995,0.3333333333333333,2021-Q4,9668.333333333334,99.28152777777775
2021,SK,Q4,4.44,7391,9026,14510,2.97,1545,489,894,1162,98.3,96.4,64.8,14.0,11.8,71.1,14.0,47.1,0.89,21,995,58,4.1,71.4,0.66,73,19.8,11.4,120,978,2.3,39,0.85,2.8,2024-12-14 14:21:57.611000,0.1466666666666668,0.13033333333333333,0.2565641410352588,0.9030448717948718,0.9800000000000001,0.9750000000000001,0.2800000000000001,0.4,0.956,0.4333333333333324,0.8000000000000007,0.5919999999999999,0.9,0.7600000000000002,0.3,0.975,0.9333333333333333,2021-Q4,10309.0,102.25152777777777
2021,SI,Q4,6.75,7709,9267,11014,1.89,622,368,388,1115,98.2,97.0,57.9,12.5,19.1,71.0,29.4,32.8,0.86,22,903,41,4.6,71.7,1.82,76,16.3,11.4,104,912,1.7,52,0.89,2.8,2024-12-14 14:21:57.611000,0.9166666666666666,0.23633333333333334,0.31682920730182546,0.20272435897435898,0.25999999999999995,0.5375000000000001,0.2800000000000001,0.08,0.824,0.40000000000000097,0.875,0.31599999999999995,0.75,0.6400000000000001,0.4,0.515,0.36666666666666664,2021-Q4,9330.0,93.5751388888889
2021,ES,Q4,6.04,8688,9050,13307,1.83,803,292,524,569,99.6,90.6,68.2,6.2,17.3,76.1,35.1,38.3,0.79,27,827,32,3.1,88.7,0.96,64,18.8,10.7,110,678,4.7,63,0.66,1.8,2024-12-14 14:21:57.611000,0.68,0.5626666666666666,0.2625656414103526,0.6620592948717948,0.22000000000000006,0.8500000000000001,0.13999999999999985,0.2,0.356,0.8666666666666648,0.07499999999999929,0.7280000000000001,0.12000000000000002,0.3600000000000003,0.9,0.135,0.06666666666666667,2021-Q4,10348.333333333334,87.08430555555556
2021,SE,Q4,5.28,8095,11897,11279,2.96,1967,530,571,578,97.1,96.0,51.3,6.6,12.8,77.5,34.9,49.2,0.84,24,954,53,5.0,64.0,1.83,83,12.4,15.0,100,900,4.5,58,0.7,1.6,2024-12-14 14:21:57.611000,0.42666666666666675,0.365,0.9744936234058514,0.2558092948717949,0.9733333333333333,0.050000000000000044,1.0,0.0,0.8,0.03333333333333144,0.75,0.05199999999999989,0.15999999999999998,0.56,0.6,0.77,0.7666666666666667,2021-Q4,10423.666666666666,99.03055555555555
2022,AT,Q1,5.66,7158,8138,14886,2.45,671,391,841,635,97.4,94.2,72.4,11.6,3.2,93.5,14.1,29.5,0.85,24,882,46,4.8,88.7,1.18,78,15.8,11.9,125,970,2.8,73,0.79,1.4,2024-12-14 14:21:57.612000,0.5533333333333333,0.05266666666666667,0.0345086271567892,0.9783653846153846,0.6333333333333334,0.4750000000000001,0.38000000000000006,0.5,0.94,0.13333333333333522,0.5250000000000004,0.8960000000000002,0.6599999999999999,0.6000000000000001,0.6,0.41,0.5333333333333333,2022-Q1,10060.666666666666,93.97277777777776
2022,BE,Q1,5.29,8785,10772,12422,1.79,690,435,486,798,99.4,96.0,63.3,10.3,13.8,82.3,39.6,21.1,0.85,25,819,39,3.2,79.3,1.01,95,15.3,12.6,137,523,1.1,46,0.67,3.4,2024-12-14 14:21:57.612000,0.43,0.595,0.6931732933233309,0.484775641025641,0.19333333333333336,0.4125000000000001,0.5199999999999999,0.74,0.046,0.8000000000000019,0.75,0.5319999999999999,0.53,0.6000000000000001,0.7,0.095,0.3,2022-Q1,10659.666666666666,88.67125
2022,BG,Q1,4.95,9594,10840,11079,1.5,1316,542,999,1097,98.7,90.4,53.9,5.5,4.2,85.1,23.1,35.3,0.7,27,937,38,3.5,88.1,1.54,76,18.3,14.0,125,756,1.5,45,0.97,2.5,2024-12-14 14:21:57.612000,0.3166666666666667,0.8646666666666667,0.7101775443860965,0.21574519230769232,0.0,0.7875000000000001,0.8,0.5,0.512,0.5666666666666677,0.05000000000000071,0.15599999999999994,0.05,0.0,0.9,0.685,0.26666666666666666,2022-Q1,10504.333333333334,97.80763888888889
2022,HR,Q1,6.14,9458,10180,12415,1.67,1382,319,476,422,98.0,91.3,72.5,12.9,13.8,75.5,18.5,48.8,0.94,25,878,32,3.2,94.9,0.86,98,17.9,10.2,131,708,2.8,80,0.84,2.2,2024-12-14 14:21:57.612000,0.7133333333333333,0.8193333333333334,0.5451362840710178,0.4833733974358974,0.11333333333333329,0.7374999999999998,0.039999999999999855,0.62,0.416,0.3333333333333333,0.16249999999999964,0.9,0.79,0.96,0.7,0.39,0.06666666666666667,2022-Q1,10684.333333333334,94.58472222222224
2022,CY,Q1,6.7,8149,8229,10853,2.48,1380,632,521,926,97.5,93.1,68.2,7.8,3.3,95.2,35.5,41.5,0.88,18,984,51,3.1,82.0,1.47,100,19.4,12.0,112,629,3.7,41,0.82,2.0,2024-12-14 14:21:57.613000,0.9,0.383,0.05726431607901975,0.17047275641025642,0.6533333333333333,0.9249999999999998,0.4,0.24,0.258,0.16666666666666666,0.3874999999999993,0.7280000000000001,0.27999999999999997,0.7200000000000002,0.0,0.92,0.7,2022-Q1,9077.0,103.56583333333334
2022,CZ,Q1,4.07,9036,8483,13600,1.57,1024,723,480,904,99.7,96.9,56.6,5.8,7.5,97.4,16.3,27.2,0.89,24,917,47,3.5,62.1,1.43,63,19.6,10.1,119,984,4.9,29,0.71,1.0,2024-12-14 14:21:57.613000,0.023333333333333428,0.6786666666666666,0.1207801950487622,0.7207532051282052,0.04666666666666671,0.9500000000000002,0.019999999999999928,0.38,0.968,0.9000000000000009,0.8625000000000007,0.26400000000000007,0.07999999999999999,0.7600000000000002,0.6,0.585,0.5666666666666667,2022-Q1,10373.0,93.45263888888888
2022,DK,Q1,4.79,9905,9521,10462,2.42,1926,336,864,455,99.4,93.9,60.7,12.3,16.5,99.6,37.2,23.6,0.95,25,995,52,3.1,80.8,1.72,53,18.2,13.4,114,560,2.4,85,0.79,3.0,2024-12-14 14:21:57.613000,0.26333333333333336,0.9683333333333334,0.3803450862715679,0.0921474358974359,0.6133333333333333,0.7749999999999999,0.68,0.28,0.12,0.8000000000000019,0.4875000000000007,0.4280000000000001,0.7300000000000001,1.0,0.7,0.975,0.7333333333333333,2022-Q1,9962.666666666666,101.24819444444444
2022,EE,Q1,4.16,7438,8550,10003,2.09,655,586,476,858,99.1,91.3,65.4,6.4,14.1,90.0,12.1,47.5,0.84,21,999,51,3.5,70.4,1.64,92,15.3,13.8,103,879,3.0,93,0.84,2.1,2024-12-14 14:21:57.613000,0.05333333333333338,0.146,0.13753438359589898,0.00020032051282051281,0.39333333333333326,0.4125000000000001,0.7600000000000001,0.06,0.758,0.6999999999999981,0.16249999999999964,0.6160000000000002,0.14000000000000004,0.56,0.3,0.995,0.7,2022-Q1,8663.666666666666,103.49458333333335
2022,FI,Q1,4.02,9890,9983,14007,1.95,977,600,873,905,98.9,91.2,63.5,8.4,14.0,71.8,20.8,43.0,0.7,24,964,46,4.1,89.9,1.64,76,12.6,12.3,107,503,3.2,36,0.54,4.2,2024-12-14 14:21:57.613000,0.006666666666666525,0.9633333333333334,0.495873968492123,0.8022836538461539,0.3,0.07499999999999996,0.46000000000000013,0.14,0.006,0.6333333333333352,0.15000000000000036,0.54,0.34,0.0,0.6,0.82,0.5333333333333333,2022-Q1,11293.333333333334,100.69111111111111
2022,FR,Q1,4.22,8421,11815,14400,2.04,1983,273,981,1140,98.8,95.5,65.1,7.3,17.2,70.8,12.8,31.0,0.78,20,825,52,3.1,63.0,1.29,52,18.8,11.4,104,577,3.6,35,0.73,1.8,2024-12-14 14:21:57.613000,0.07333333333333325,0.4736666666666667,0.953988497124281,0.8810096153846154,0.36000000000000004,0.8500000000000001,0.2800000000000001,0.08,0.154,0.5999999999999991,0.6875,0.6039999999999998,0.22999999999999998,0.3200000000000003,0.2,0.125,0.7333333333333333,2022-Q1,11545.333333333334,84.87902777777778
2022,DE,Q1,5.01,7775,9151,11377,1.55,1054,754,633,746,98.5,91.3,57.7,12.8,16.5,80.2,38.7,47.2,0.87,18,868,45,4.3,63.4,1.67,70,16.5,13.9,126,605,3.6,23,0.77,2.7,2024-12-14 14:21:57.613000,0.3366666666666666,0.25833333333333336,0.28782195548887224,0.2754407051282051,0.03333333333333336,0.5625,0.78,0.52,0.21,0.5,0.16249999999999964,0.3080000000000001,0.78,0.6800000000000002,0.0,0.34,0.5,2022-Q1,9434.333333333334,89.39666666666665
2022,GR,Q1,5.09,7730,10843,13893,2.73,956,605,522,896,98.8,95.5,53.4,6.5,10.6,71.6,26.8,30.2,0.87,28,811,58,3.7,89.8,1.11,56,17.8,12.6,103,810,1.2,98,0.51,2.1,2024-12-14 14:21:57.614000,0.3633333333333333,0.24333333333333335,0.7109277319329832,0.7794471153846154,0.82,0.7250000000000001,0.5199999999999999,0.06,0.62,0.5999999999999991,0.6875,0.13599999999999995,0.15,0.6800000000000002,1.0,0.055,0.9333333333333333,2022-Q1,10822.0,87.59569444444446
2022,HU,Q1,5.41,7059,11255,10067,2.86,951,685,563,1115,97.7,94.3,50.1,14.0,16.4,79.9,31.5,49.2,0.82,26,959,52,3.2,67.5,1.92,68,14.8,11.3,131,637,4.1,60,0.72,2.3,2024-12-14 14:21:57.614000,0.47000000000000003,0.019666666666666666,0.813953488372093,0.013020833333333334,0.9066666666666666,0.3500000000000001,0.2600000000000001,0.62,0.274,0.23333333333333428,0.5374999999999996,0.0040000000000000565,0.9,0.48,0.8,0.795,0.7333333333333333,2022-Q1,9460.333333333334,98.43736111111114
2022,IE,Q1,5.47,9746,8355,10131,1.71,1201,669,487,824,97.3,95.4,68.0,5.3,14.2,74.4,28.7,29.4,0.76,24,864,32,3.5,94.7,1.14,60,18.7,10.6,149,790,1.0,91,0.54,4.5,2024-12-14 14:21:57.614000,0.48999999999999994,0.9153333333333333,0.08877219304826206,0.025841346153846152,0.13999999999999999,0.8374999999999999,0.11999999999999993,0.98,0.58,0.09999999999999905,0.6750000000000007,0.72,0.02999999999999998,0.2400000000000002,0.6,0.32,0.06666666666666667,2022-Q1,9410.666666666666,90.11055555555554
2022,IT,Q1,6.22,8974,9815,13456,2.66,1359,671,743,1121,98.3,94.1,63.0,6.0,18.4,78.4,39.6,39.8,0.89,23,924,32,3.3,84.0,0.58,57,12.4,14.6,116,966,2.5,75,0.88,2.8,2024-12-14 14:21:57.614000,0.7399999999999999,0.658,0.45386346586646664,0.6919070512820513,0.7733333333333334,0.050000000000000044,0.9199999999999999,0.32,0.932,0.4333333333333324,0.5124999999999993,0.52,0.1,0.7600000000000002,0.5,0.62,0.06666666666666667,2022-Q1,10748.333333333334,93.89305555555553
2022,LV,Q1,4.6,8549,11495,12949,1.82,658,263,692,668,99.0,93.6,63.3,11.4,3.9,92.6,21.7,38.3,0.84,28,971,54,3.2,81.4,0.61,90,13.3,12.4,113,721,1.5,85,0.55,1.2,2024-12-14 14:21:57.614000,0.19999999999999987,0.5163333333333333,0.8739684921230307,0.5903445512820513,0.21333333333333337,0.1625000000000001,0.4800000000000001,0.26,0.442,0.6666666666666666,0.4499999999999993,0.5319999999999999,0.64,0.56,1.0,0.855,0.8,2022-Q1,10997.666666666666,102.68875000000001
2022,LT,Q1,6.13,7787,10666,13417,2.67,1719,214,604,753,98.4,91.7,71.6,5.3,14.2,96.4,37.3,39.6,0.83,26,999,54,4.9,76.2,1.17,84,16.4,13.3,117,775,3.1,64,0.96,3.2,2024-12-14 14:21:57.614000,0.71,0.2623333333333333,0.6666666666666666,0.6840945512820513,0.7799999999999999,0.5499999999999998,0.6600000000000001,0.34,0.55,0.46666666666666856,0.21250000000000036,0.8639999999999998,0.02999999999999998,0.52,0.8,0.995,0.8,2022-Q1,10623.333333333334,104.10125
2022,LU,Q1,5.82,7575,11654,14510,1.6,1837,422,521,772,99.6,97.1,71.6,10.3,11.8,92.0,39.0,32.0,0.74,21,965,48,3.4,83.1,1.47,83,19.2,10.3,107,675,2.3,59,0.81,1.5,2024-12-14 14:21:57.614000,0.6066666666666668,0.19166666666666668,0.913728432108027,0.9030448717948718,0.06666666666666672,0.8999999999999999,0.060000000000000143,0.14,0.35,0.8666666666666648,0.8874999999999993,0.8639999999999998,0.53,0.16000000000000014,0.3,0.825,0.6,2022-Q1,11246.333333333334,100.63291666666667
2022,MT,Q1,5.22,9372,10820,12752,1.84,1166,790,565,527,98.3,95.2,68.5,13.4,10.2,87.0,14.1,31.9,0.82,22,1000,57,3.3,77.9,0.65,83,18.2,13.8,125,952,4.4,49,0.73,3.3,2024-12-14 14:21:57.615000,0.40666666666666657,0.7906666666666666,0.7051762940735183,0.5508814102564102,0.2266666666666667,0.7749999999999999,0.7600000000000001,0.5,0.904,0.4333333333333324,0.6500000000000004,0.74,0.8400000000000001,0.48,0.4,1.0,0.9,2022-Q1,10981.333333333334,103.95416666666671
2022,NL,Q1,5.53,8245,11477,13145,2.41,1416,775,576,522,98.3,90.2,54.0,7.9,13.3,84.8,33.8,46.4,0.81,19,902,56,4.4,89.7,1.23,91,14.4,11.8,133,509,1.3,33,0.58,1.4,2024-12-14 14:21:57.615000,0.5100000000000001,0.415,0.8694673668417104,0.6296073717948718,0.6066666666666668,0.30000000000000004,0.36000000000000015,0.66,0.018,0.4333333333333324,0.025000000000000355,0.16,0.29000000000000004,0.4400000000000004,0.1,0.51,0.8666666666666667,2022-Q1,10955.666666666666,97.17138888888887
2022,PL,Q1,5.78,8095,10396,12621,2.4,619,308,534,1044,98.2,95.6,57.0,9.5,18.1,90.4,38.7,27.4,0.78,22,953,57,3.1,92.5,0.81,69,16.3,10.8,120,940,1.6,35,0.93,2.9,2024-12-14 14:21:57.615000,0.5933333333333334,0.365,0.5991497874468618,0.5246394230769231,0.6,0.5375000000000001,0.16000000000000014,0.4,0.88,0.40000000000000097,0.6999999999999993,0.28,0.45,0.3200000000000003,0.4,0.765,0.9,2022-Q1,10370.666666666666,100.04791666666667
2022,PT,Q1,4.02,9227,8482,10474,2.44,837,380,558,507,97.8,96.8,51.3,5.5,3.7,88.3,16.8,46.6,0.71,25,991,52,3.5,79.1,0.8,62,12.3,13.9,106,891,3.1,73,0.82,2.3,2024-12-14 14:21:57.615000,0.006666666666666525,0.7423333333333333,0.12053013253313329,0.09455128205128205,0.6266666666666666,0.03750000000000009,0.78,0.12,0.782,0.2666666666666657,0.8499999999999996,0.05199999999999989,0.05,0.040000000000000036,0.7,0.955,0.7333333333333333,2022-Q1,9394.333333333334,101.37819444444443
2022,RO,Q1,5.93,9944,9645,14350,1.58,989,347,632,703,97.2,95.9,69.8,5.4,19.8,80.1,18.2,24.1,0.9,20,890,59,3.5,91.2,1.77,98,19.0,13.6,118,529,2.6,89,0.85,3.8,2024-12-14 14:21:57.615000,0.6433333333333332,0.9813333333333333,0.4113528382095524,0.8709935897435898,0.05333333333333338,0.875,0.72,0.36,0.058,0.06666666666666761,0.7375000000000007,0.7919999999999999,0.040000000000000036,0.8000000000000003,0.2,0.45,0.9666666666666667,2022-Q1,11313.0,97.23222222222222
2022,SK,Q1,6.89,7509,11362,13716,2.13,1338,332,419,1068,99.6,92.9,73.9,12.2,10.9,83.9,17.5,22.6,0.82,23,956,31,3.2,88.3,0.8,89,16.6,11.2,135,871,3.6,64,0.6,3.4,2024-12-14 14:21:57.615000,0.9633333333333333,0.16966666666666666,0.8407101775443862,0.7439903846153846,0.41999999999999993,0.5750000000000002,0.23999999999999985,0.7,0.742,0.8666666666666648,0.3625000000000007,0.9560000000000002,0.72,0.48,0.5,0.78,0.03333333333333333,2022-Q1,10862.333333333334,99.49277777777779
2022,SI,Q1,5.26,9164,9974,12018,2.21,546,409,497,759,97.9,93.4,61.8,11.1,15.5,94.1,24.8,24.1,0.75,19,846,41,4.2,89.9,1.42,97,14.3,13.3,148,791,3.4,83,0.83,2.6,2024-12-14 14:21:57.615000,0.41999999999999993,0.7213333333333334,0.49362340585146286,0.40384615384615385,0.47333333333333333,0.2875000000000001,0.6600000000000001,0.96,0.582,0.3000000000000019,0.4250000000000007,0.47199999999999986,0.61,0.20000000000000018,0.1,0.23,0.36666666666666664,2022-Q1,10385.333333333334,91.68055555555554
2022,ES,Q1,5.05,8860,8321,14019,1.56,1108,508,969,1000,99.4,91.2,61.2,10.2,2.6,90.3,34.3,30.4,0.83,20,934,39,3.5,77.8,1.24,87,16.6,10.7,119,899,3.9,92,0.8,4.3,2024-12-14 14:21:57.616000,0.3499999999999999,0.62,0.08027006751687922,0.8046875,0.040000000000000036,0.5750000000000002,0.13999999999999985,0.38,0.798,0.8000000000000019,0.15000000000000036,0.4480000000000001,0.5199999999999999,0.52,0.2,0.67,0.3,2022-Q1,10400.0,97.08833333333335
2022,SE,Q1,4.46,7035,8564,14338,2.17,503,469,508,685,98.8,94.4,62.6,5.2,9.8,73.2,28.0,45.6,0.9,19,906,59,4.7,66.6,1.61,79,16.0,13.9,140,689,1.6,48,0.53,2.3,2024-12-14 14:21:57.616000,0.15333333333333332,0.011666666666666667,0.14103525881470366,0.8685897435897436,0.4466666666666666,0.5,0.78,0.8,0.378,0.5999999999999991,0.5500000000000007,0.504,0.020000000000000018,0.8000000000000003,0.1,0.53,0.9666666666666667,2022-Q1,9979.0,94.93388888888887
2022,AT,Q2,5.83,9993,11477,12202,2.27,794,570,976,982,98.4,90.5,54.5,13.5,13.7,91.0,12.2,29.5,0.82,19,942,32,4.8,94.3,1.72,94,19.4,14.9,146,571,4.4,22,0.59,3.2,2024-12-14 14:21:57.616000,0.61,0.9976666666666667,0.8694673668417104,0.4407051282051282,0.5133333333333333,0.9249999999999998,0.9800000000000001,0.92,0.142,0.46666666666666856,0.0625,0.18,0.85,0.48,0.1,0.71,0.06666666666666667,2022-Q2,11224.0,99.16638888888889
2022,BE,Q2,4.91,8782,8866,10349,2.21,1955,754,497,1054,97.5,94.5,66.1,8.1,14.3,74.5,34.2,23.1,0.91,19,827,49,4.7,70.0,1.9,61,14.2,11.2,132,869,1.9,82,0.85,2.9,2024-12-14 14:21:57.616000,0.3033333333333334,0.594,0.21655413853463365,0.06951121794871795,0.47333333333333333,0.2749999999999999,0.23999999999999985,0.64,0.738,0.16666666666666666,0.5625,0.6439999999999998,0.30999999999999994,0.8400000000000003,0.1,0.135,0.6333333333333333,2022-Q2,9332.333333333334,86.26819444444443
2022,BG,Q2,5.97,9733,11094,10100,2.84,1686,436,437,1012,98.5,94.3,59.8,11.2,16.3,75.0,15.1,42.7,0.86,23,878,50,3.1,94.9,1.67,94,17.9,11.0,100,997,1.7,39,0.51,4.3,2024-12-14 14:21:57.616000,0.6566666666666666,0.911,0.7736934233558389,0.019631410256410256,0.8933333333333332,0.7374999999999998,0.2,0.0,0.994,0.5,0.5374999999999996,0.3919999999999999,0.6199999999999999,0.6400000000000001,0.5,0.39,0.6666666666666666,2022-Q2,10309.0,95.64388888888892
